ID,name,year,selling_price,km_driven
5927,Maruti Ritz VDi,2012,€ 110000,80000
5930,Tata Sumo Gold EX,2013,€ 250000,90000
5933,Toyota Innova Crysta 2.4 VX MT BSIV,2017,€ 1300000,70000
5936,Mahindra Quanto C6,2014,€ 250000,1
5939,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2009,€ 450000,192000
5942,Maruti Wagon R LX Minor,2013,€ 240000,70000
5945,Mahindra Bolero DI DX 7 Seater,2007,€ 225000,120000
5948,Maruti Wagon R VXI Optional,2015,€ 275000,60000
5951,Tata Sumo Victa CX 7/9 Str BSII,2012,€ 320000,120000
5954,Maruti Alto LX BSIII,2008,€ 75000,120000
5957,Tata Indica GLS BS IV,2007,€ 85000,50000
5960,Tata Indica Vista Aqua TDI BSIII,2009,€ 90000,120000
5963,Maruti Wagon R LXI Minor,2007,€ 85000,80000
5966,Mahindra Scorpio M2DI,2008,€ 350000,80000
5969,Skoda Superb Elegance 2.0 TDI CR AT,2009,€ 355000,100000
5972,Maruti Swift VXI,2020,€ 619000,1500
5975,Jeep Compass 2.0 Longitude Option BSIV,2018,€ 1700000,50000
5978,Tata Indica DL,2006,€ 55000,100000
5981,Ford Fiesta 1.6 ZXi Leather,2006,€ 95000,83411
5984,Volkswagen Vento Diesel Highline,2011,€ 300000,120000
5987,Ford Fiesta 1.6 ZXi Leather,2006,€ 81000,83411
5990,Skoda Superb Elegance 2.0 TDI CR AT,2015,€ 1000000,80000
5993,Maruti Ertiga VDI,2019,€ 925000,50000
5996,Mahindra Bolero Power Plus Plus AC BSIV PS,2015,€ 450000,40000
5999,Mahindra Scorpio EX,2014,€ 600000,13270
6002,Hyundai Santro Xing XL AT eRLX Euro III,2006,€ 85000,100000
6005,Mahindra Thar DI 4X4 PS,2016,€ 700000,50000
6008,Hyundai Grand i10 1.2 Kappa Magna BSIV,2017,€ 486000,26500
6011,Maruti Swift VDI,2013,€ 400000,90000
6014,Ford Fiesta 1.4 Duratec ZXI,2008,€ 120000,100000
6017,Maruti Alto 800 LXI,2018,€ 275000,35000
6020,Hyundai i20 Asta Option 1.4 CRDi,2016,€ 580000,57000
6023,Maruti Swift Dzire LXI,2015,€ 375000,70000
6026,Maruti Wagon R VXI BS IV with ABS,2015,€ 229999,100000
6029,Maruti Alto LX,2010,€ 110000,88000
6032,Maruti Swift Dzire VDI,2017,€ 600000,60000
6035,Maruti A-Star Vxi,2009,€ 120000,76000
6038,Ford Figo Diesel Titanium,2010,€ 200000,100000
6041,Hyundai Verna 1.6 SX CRDi (O),2012,€ 450000,110000
6044,Hyundai Verna 1.6 SX CRDi (O),2012,€ 550000,80000
6047,Maruti Alto LX,2012,€ 220000,80000
6050,Maruti 800 EX,2001,€ 40000,30000
6053,Renault KWID Climber 1.0 AMT,2017,€ 300000,20000
6056,Mahindra Bolero Power Plus SLE,2018,€ 630000,40000
6059,Maruti Swift Dzire VDI,2017,€ 610000,40000
6062,Hyundai Xcent 1.2 VTVT S,2019,€ 660000,7000
6065,Maruti Wagon R LXI LPG BSIV,2012,€ 220000,80000
6068,Nissan Micra Diesel XV Premium,2011,€ 138000,90000
6071,Nissan Micra Diesel XV Premium,2013,€ 210000,13770
6074,Maruti Zen LXi - BS III,2005,€ 125000,34000
6077,Maruti Alto LXi BSIII,2008,€ 125000,102000
6080,Honda City i DTEC SV,2014,€ 725000,110000
6083,Maruti Alto K10 2010-2014 VXI,2011,€ 170000,90000
6086,Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,€ 1200000,70000
6089,Maruti Wagon R VXI BSIII,2003,€ 70000,90000
6092,Maruti Alto LXi,2007,€ 100000,70000
6095,Honda Civic 1.8 (E) MT,2006,€ 300000,80000
6098,Maruti Swift VDI,2013,€ 450000,100000
6101,Maruti Swift Dzire VDI,2015,€ 530000,100000
6104,Maruti Zen Estilo 1.1 LXI BSIII,2007,€ 100000,143000
6107,Honda City 1.5 V MT,2010,€ 350000,115000
6110,Tata Manza ELAN Quadrajet BS IV,2011,€ 165000,100000
6113,Maruti Swift Dzire ZDI,2019,€ 475000,120000
6116,Mahindra Xylo E4 ABS BS IV,2013,€ 350000,42000
6119,Renault KWID RXL,2016,€ 229999,38000
6122,Honda WR-V i-DTEC VX,2018,€ 800000,35000
6125,Maruti Swift Dzire ZDI,2014,€ 475000,120000
6128,Nissan Terrano XL 110 PS,2014,€ 425000,136906
6131,Maruti Ciaz VDi Plus,2015,€ 660000,97000
6134,Honda Amaze S CVT Petrol,2019,€ 610000,10000
6137,Honda Brio S MT,2013,€ 240000,50000
6140,Maruti Esteem Lxi,2005,€ 70000,60000
6143,Toyota Corolla Altis Diesel D4DGL,2011,€ 550000,120000
6146,Tata Indica Vista Aura 1.2 Safire,2010,€ 100000,120000
6149,Mahindra Bolero SLE,2010,€ 350000,90000
6152,Hyundai EON Era Plus,2013,€ 200000,120000
6155,Hyundai Elite i20 Asta Option CVT BSIV,2019,€ 720000,3000
6158,Maruti Ritz VDi,2014,€ 350000,133000
6161,Maruti Wagon R VXI BS IV,2016,€ 400000,25000
6164,Hyundai i20 Active 1.2 S,2017,€ 570000,35000
6167,Maruti Omni MPI STD BSIV,2015,€ 130000,70000
6170,Maruti Alto 800 LXI,2016,€ 210000,52000
6173,Hyundai Creta 1.4 E Plus,2018,€ 800000,52000
6176,Honda Jazz 1.5 E i DTEC,2017,€ 700000,39000
6179,Tata Indica Vista Quadrajet VX,2011,€ 200000,28689
6182,Tata Aria Pure LX 4x2,2014,€ 495000,90000
6185,Ford Fiesta Classic 1.4 Duratorq CLXI,2014,€ 325000,80322
6188,Ford Freestyle Trend Petrol BSIV,2019,€ 650000,8000
6191,Mahindra Jeep MM 775 XDB,2000,€ 155000,50000
6194,Maruti 800 AC BSIII,2007,€ 75000,90000
6197,Hyundai Grand i10 1.2 CRDi Magna,2015,€ 350000,61658
6200,Maruti Zen Estilo LX BSIV,2010,€ 90000,50000
6203,Maruti Ertiga SHVS VDI,2016,€ 600000,80000
6206,Mahindra Scorpio SLE BSIII,2010,€ 400000,185000
6209,Maruti Swift VDI BSIV,2014,€ 370000,57000
6212,Maruti 800 DX,2000,€ 50000,60000
6215,Honda City 1.5 GXI,2004,€ 125000,120000
6218,Honda CR-V Diesel 4WD,2018,€ 1800000,26000
6221,Hyundai Grand i10 1.2 Kappa Magna AT,2019,€ 650000,20000
6224,Maruti Ertiga BSIV VXI AT,2017,€ 800000,30600
6227,Volkswagen Polo 1.0 TSI Highline Plus,2020,€ 802000,5000
6230,Audi A4 35 TDI Premium,2015,€ 2300000,35000
6233,Hyundai Xcent 1.1 CRDi SX,2016,€ 430000,35000
6236,Hyundai Verna 1.6 SX VTVT,2017,€ 650000,23000
6239,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2004,€ 170000,120000
6242,Skoda Superb Elegance 2.0 TDI CR AT,2011,€ 450000,235000
6245,Maruti Alto 800 LXI,2013,€ 250000,87000
6248,Ford Ecosport 1.0 Ecoboost Titanium,2014,€ 550000,72000
6251,Jaguar XF 3.0 Litre S Premium Luxury,2013,€ 2000000,64000
6254,Maruti Zen Estilo VXI BSIII,2007,€ 140000,100000
6257,Chevrolet Beat LT,2012,€ 155000,12000
6260,Hyundai Accent Executive,2010,€ 120000,67000
6263,Toyota Innova 2.5 E 8 STR,2012,€ 287000,70000
6266,Maruti Baleno Alpha 1.3,2016,€ 675000,60000
6269,Hyundai i10 Magna 1.2 iTech SE,2011,€ 235000,74500
6272,Hyundai i20 1.4 CRDi Asta,2011,€ 300000,118700
6275,Nissan Micra XL CVT,2015,€ 434999,40000
6278,Mahindra Scorpio VLX AT 2WD BSIII,2004,€ 225000,223660
6281,Toyota Corolla AE,2006,€ 160000,140000
6284,Hyundai Grand i10 Nios Sportz,2020,€ 600000,5000
6287,Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2016,€ 470000,100000
6290,Maruti Swift Dzire VXi,2011,€ 300000,100000
6293,Maruti Baleno Delta 1.2,2018,€ 600000,2000
6296,Hyundai Grand i10 Nios AMT Magna,2020,€ 640000,4000
6299,Tata Indica DLS,2006,€ 50000,120000
6302,Hyundai Verna 1.6 VTVT S,2015,€ 600000,35000
6305,Hyundai i10 Magna LPG,2014,€ 290000,29000
6308,Hyundai Verna 1.6 VTVT S,2015,€ 600000,30000
6311,Tata Manza Aqua Quadrajet BS IV,2012,€ 190000,120000
6314,Hyundai i10 Era 1.1,2008,€ 160000,110000
6317,Maruti Alto K10 VXI,2017,€ 325000,15000
6320,Mahindra Bolero DI,2006,€ 200000,73756
6323,Toyota Fortuner 2.8 2WD AT BSIV,2018,€ 2800000,40000
6326,Chevrolet Spark 1.0 LS,2011,€ 125000,60000
6329,Hyundai i10 Magna 1.1,2008,€ 155000,60000
6332,Hyundai i20 Asta 1.4 CRDi,2015,€ 550000,90000
6335,Maruti Wagon R LX BSIII,2009,€ 130000,70000
6338,Maruti 800 AC,2002,€ 80000,70000
6341,Toyota Etios Cross 1.4L GD,2015,€ 500000,80000
6344,Renault KWID RXT BSIV,2019,€ 250000,27000
6347,Mahindra XUV500 W8 2WD,2012,€ 580000,70000
6350,Daewoo Matiz SD,2002,€ 60000,50000
6353,Toyota Etios GD,2012,€ 300000,185000
6356,Ford Figo Diesel Titanium,2014,€ 200000,90000
6359,Tata Hexa XT,2017,€ 1200000,16400
6362,Toyota Etios Cross 1.4L GD,2015,€ 350000,80000
6365,Mahindra XUV500 W8 4WD,2012,€ 600000,80000
6368,Honda Jazz V,2019,€ 650000,4000
6371,Maruti A-Star Lxi,2008,€ 120000,40000
6374,Tata New Safari DICOR 2.2 EX 4x2,2010,€ 180000,120000
6377,Hyundai Verna VTVT 1.6 AT SX Option,2018,€ 950000,41395
6380,Tata Manza Aura Quadrajet BS IV,2012,€ 250999,35000
6383,Skoda Laura Ambiente 2.0 TDI CR MT,2012,€ 385000,52000
6386,Audi A8 L 3.0 TDI quattro,2009,€ 1250000,47000
6389,Chevrolet Beat LT,2013,€ 165000,50000
6392,Hyundai Elantra SX,2015,€ 700000,48000
6395,Mahindra XUV500 W8 4WD,2015,€ 750000,53000
6398,Mahindra Renault Logan 1.5 DLS,2008,€ 89999,213000
6401,Datsun redi-GO AMT 1.0 T Option,2018,€ 290000,15000
6404,Tata Nano Cx BSIII,2014,€ 45000,7000
6407,Skoda Superb Ambition 2.0 TDI CR AT,2013,€ 675000,88000
6410,Nissan Terrano XL Plus 85 PS,2015,€ 530000,55000
6413,BMW X1 sDrive20d M Sport,2014,€ 1485000,48000
6416,Chevrolet Enjoy TCDi LT 7 Seater,2014,€ 325000,71014
6419,Honda Amaze S Diesel,2015,€ 400000,60000
6422,Mahindra KUV 100 D75 K6 Plus,2017,€ 380000,71000
6425,Honda City i-VTEC CVT VX,2016,€ 750000,45000
6428,Honda Brio VX,2017,€ 390000,45000
6431,Maruti Alto LXi,2009,€ 110000,20000
6434,MG Hector Sharp Diesel MT BSIV,2019,€ 1825000,14000
6437,Audi A4 35 TDI Premium Plus,2019,€ 3256000,17000
6440,Renault Scala Diesel RxL,2015,€ 370000,60000
6443,Chevrolet Beat Diesel LT,2013,€ 210000,80000
6446,Skoda Laura Ambiente 1.9 PD,2007,€ 175000,181000
6449,Hyundai Verna 1.6 SX CRDi (O),2012,€ 575000,89550
6452,Mahindra Xylo D4,2010,€ 320000,90000
6455,Maruti Swift Ldi BSIV,2010,€ 280000,149500
6458,Renault Duster 85PS Diesel RxL Optional,2013,€ 500000,190000
6461,Ford Fiesta Diesel Style,2013,€ 380000,83000
6464,Maruti 800 AC BSIII,2005,€ 120000,20000
6467,Maruti Eeco 5 Seater AC BSIV,2018,€ 395000,20000
6470,Skoda Laura 1.9 TDI MT Ambiente,2010,€ 360000,160000
6473,Nissan Terrano XL Plus 85 PS,2015,€ 451000,100000
6476,Chevrolet Spark 1.0 LS,2010,€ 175000,45000
6479,Chevrolet Spark 1.0 LS,2009,€ 170000,44800
6482,Hyundai Santro Xing XL eRLX Euro III,2006,€ 100000,40000
6485,Maruti Omni MPI STD BSIV,2014,€ 150000,120000
6488,Tata Indica Vista Quadrajet LX,2011,€ 149000,10000
6491,Tata Indica Vista Aqua 1.3 Quadrajet,2011,€ 160000,80000
6494,Datsun GO Plus T Option Petrol,2018,€ 434999,10000
6497,Mahindra XUV500 W8 4WD,2014,€ 800000,156000
6500,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,2010,€ 819999,120000
6503,Maruti Baleno Vxi,2007,€ 163000,100000
6506,Mercedes-Benz E-Class 220 CDI,2001,€ 350000,100000
6509,Tata Indica GLS BS IV,2006,€ 75000,100000
6512,Maruti Alto LXi,2012,€ 180000,60000
6515,Ford Figo Aspire 1.5 TDCi Trend,2017,€ 675000,30000
6518,Maruti Swift VDI,2013,€ 400000,170000
6521,Volkswagen Polo Diesel Highline 1.2L,2013,€ 434999,100000
6524,Tata Indigo GLX,2006,€ 100000,110000
6527,Maruti Swift Dzire LDI Optional,2015,€ 419000,170000
6530,Tata Indica GLS BS IV,2009,€ 200000,100000
6533,Renault Scala Diesel RxL,2014,€ 400000,35000
6536,Ford EcoSport 1.5 Diesel Ambiente BSIV,2018,€ 790000,40000
6539,Renault Duster 85PS Diesel RxL Plus,2015,€ 500000,90000
6542,Skoda Rapid 1.6 TDI Elegance,2012,€ 275000,120000
6545,Hyundai i20 1.4 CRDi Sportz,2012,€ 450000,120000
6548,Mahindra XUV500 W11 Option AWD,2020,€ 1400000,25000
6551,Renault Duster 110PS Diesel RxL,2015,€ 800000,15000
6554,Maruti Wagon R VXI,2014,€ 315000,41000
6557,Maruti Baleno Alpha,2019,€ 700000,16000
6560,Mahindra Bolero SLX,2016,€ 585000,51000
6563,Chevrolet Sail 1.2 LT ABS,2014,€ 350000,30000
6566,Honda City i-DTEC SV,2014,€ 495000,80000
6569,Hyundai Grand i10 1.2 Kappa Asta,2017,€ 500000,50000
6572,Hyundai Grand i10 1.2 Kappa Sportz Option,2013,€ 345000,44000
6575,Maruti Baleno Sigma 1.2,2015,€ 500000,10000
6578,Maruti Wagon R VXI,2016,€ 360000,33000
6581,Maruti Alto LXi BSIII,2010,€ 210000,25000
6584,Maruti Alto K10 LXI,2014,€ 220000,66000
6587,Chevrolet Aveo 1.4 LT BSIV,2009,€ 250000,48000
6590,Toyota Innova 2.5 G (Diesel) 8 Seater,2016,€ 990000,146000
6593,Mahindra Quanto C4,2013,€ 220000,100000
6596,Jaguar XF 3.0 Litre S Premium Luxury,2012,€ 1800000,50000
6599,Honda City i VTEC V,2014,€ 530000,50000
6602,Maruti Baleno Alpha 1.3,2016,€ 575000,50000
6605,Mahindra Xylo E4,2012,€ 400000,99000
6608,Honda Mobilio S i DTEC,2016,€ 680000,50000
6611,Hyundai Santa Fe 4WD AT,2014,€ 1000000,80000
6614,Maruti Alto 800 LXI,2016,€ 260000,45000
6617,Tata Manza Aura (ABS) Safire BS IV,2010,€ 150000,50000
6620,Maruti Alto LXi BSIII,2008,€ 180000,70000
6623,Force One EX,2014,€ 346000,37516
6626,Mahindra Xylo D2 BS IV,2015,€ 450000,20000
6629,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,€ 500000,5000
6632,Hyundai Grand i10 1.2 CRDi Asta,2019,€ 700000,8000
6635,Maruti Alto 800 LXI,2019,€ 280000,25880
6638,Hyundai Santro Magna AMT BSIV,2019,€ 475000,10000
6641,Maruti Swift Dzire VDi,2009,€ 300000,50000
6644,Maruti Alto K10 LXI,2014,€ 200999,40000
6647,Skoda Laura 1.9 TDI MT Ambiente,2009,€ 200000,100000
6650,Chevrolet Aveo U-VA 1.2 LS,2009,€ 210000,80000
6653,Tata Indigo LS BSII,2012,€ 160000,110000
6656,Hyundai Verna CRDi SX ABS,2009,€ 175000,136000
6659,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,€ 320000,80000
6662,Maruti Alto LXi,2009,€ 110000,50000
6665,Maruti Wagon R LXI Minor,2008,€ 300000,30000
6668,Honda City V MT,2012,€ 700000,10000
6671,Tata Indica Vista Aura 1.3 Quadrajet,2009,€ 135000,90000
6674,Mahindra Bolero Power Plus Plus Non AC BSIV PS,2015,€ 500000,110000
6677,Mahindra Scorpio VLX 2WD AIRBAG BSIV,2012,€ 550000,120000
6680,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014,€ 1050000,90000
6683,Honda City i VTEC V,2016,€ 500000,20000
6686,Maruti Ritz VDi,2011,€ 180000,90000
6689,Hyundai Santro Xing GLS,2010,€ 170000,50000
6692,Honda Brio 1.2 S Option MT,2019,€ 484999,9000
6695,Maruti A-Star Vxi,2011,€ 150000,70000
6698,Maruti Alto K10 VXI Airbag,2018,€ 380000,25000
6701,Hyundai Santro Sportz BSIV,2019,€ 480000,10000
6704,Tata Indica Vista Aura 1.3 Quadrajet,2009,€ 135000,90000
6707,Volkswagen Polo Diesel Highline 1.2L,2011,€ 290000,60000
6710,Fiat Linea Dynamic,2013,€ 350000,70000
6713,Maruti Alto 800 LXI,2014,€ 110000,25000
6716,Hyundai Santro LE zipPlus,2003,€ 70000,80000
6719,Volkswagen Vento Petrol Highline AT,2011,€ 300000,70000
6722,Maruti Alto 800 LX,2017,€ 180000,60000
6725,Renault KWID RXL,2020,€ 300000,20000
6728,Maruti Baleno Delta 1.2,2017,€ 509000,60000
6731,Maruti SX4 S Cross DDiS 320 Zeta,2016,€ 650000,80000
6734,Maruti Swift VDI BSIV,2015,€ 450000,70000
6737,Mahindra Jeep Classic,1999,€ 170000,2020
6740,Mahindra Scorpio 2.6 Turbo 7 Str,2007,€ 210000,100000
6743,Hyundai i20 Asta 1.4 CRDi,2013,€ 360000,80000
6746,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,2011,€ 495000,120000
6749,Maruti Alto LX,2006,€ 105000,100000
6752,Hyundai i20 Magna,2010,€ 270000,60000
6755,Ford Figo Petrol LXI,2010,€ 130000,110000
6758,Honda City i DTEC S,2014,€ 700000,90000
6761,Chevrolet Cruze LTZ,2012,€ 400000,40000
6764,Maruti Swift ZXI ABS,2009,€ 250000,60000
6767,Honda Amaze VX i-DTEC,2013,€ 325000,94000
6770,Maruti Alto LXi,2008,€ 69000,100000
6773,Mahindra Scorpio S11 BSIV,2018,€ 1380000,25000
6776,Maruti Zen Estilo VXI BSIII,2007,€ 90000,90000
6779,Mahindra XUV500 W6 1.99 mHawk,2016,€ 1000000,40000
6782,Hyundai Accent GLE CNG,2010,€ 145000,90000
6785,Maruti Alto K10 LX,2020,€ 250000,1100
6788,Maruti Swift VDI,2011,€ 256000,70000
6791,Tata Indica DLS,2005,€ 70000,120000
6794,Maruti Wagon R VX,2000,€ 50000,88500
6797,Renault KWID RXT,2016,€ 240000,70000
6800,Tata Indica Vista Aqua 1.2 Safire BSIV,2010,€ 97000,128000
6803,Tata Indigo CR4,2012,€ 130000,120000
6806,Maruti Swift 1.3 VXi,2009,€ 199000,52536
6809,Honda Civic 1.8 S AT,2006,€ 125000,70000
6812,Hyundai Xcent 1.1 CRDi Base,2015,€ 420000,60000
6815,Mahindra NuvoSport N8,2016,€ 525000,110000
6818,Hyundai Santro Xing GLS,2008,€ 125000,85000
6821,Hyundai Verna Transform CRDi VGT SX ABS,2010,€ 325000,135000
6824,Volkswagen Vento New Diesel Highline,2012,€ 330000,86000
6827,Maruti Wagon R LXI BS IV,2010,€ 110000,50000
6830,Maruti S-Presso VXI Plus,2019,€ 450000,1950
6833,Maruti Swift 1.3 VXi,2005,€ 85000,118400
6836,Honda Civic 1.8 S MT,2007,€ 229999,70000
6839,Hyundai i10 Magna,2012,€ 250000,60000
6842,Ford Ecosport 1.5 DV5 MT Titanium,2015,€ 650000,68000
6845,Maruti Swift Dzire VDI,2017,€ 600000,46507
6848,Toyota Etios Liva 1.2 VX,2017,€ 650000,6480
6851,Maruti Vitara Brezza VDi,2017,€ 750000,32077
6854,Toyota Yaris G,2018,€ 850000,19107
6857,Hyundai EON Era Plus Option,2017,€ 315000,18469
6860,Maruti Swift LXI Option,2015,€ 415000,28217
6863,Maruti Ciaz ZDi Plus,2016,€ 640000,72787
6866,Maruti Ciaz 1.4 Alpha,2017,€ 780000,31063
6869,Toyota Fortuner 4x2 AT,2017,€ 2595000,79641
6872,Hyundai Creta 1.6 CRDi SX,2015,€ 850000,58692
6875,Hyundai Creta 1.6 CRDi SX,2015,€ 900000,54784
6878,Toyota Corolla Altis GL MT,2016,€ 1150000,64156
6881,Maruti Esteem Lxi - BSIII,2007,€ 75000,54000
6884,Volkswagen Vento Diesel Comfortline,2012,€ 215000,97000
6887,Maruti SX4 ZXI AT,2009,€ 130000,120000
6890,Hyundai Santro Magna AMT BSIV,2019,€ 400000,16000
6893,Maruti Swift Dzire AMT ZXI,2019,€ 550000,60000
6896,Chevrolet Beat LT,2016,€ 245000,52000
6899,Maruti Swift VDI BSIV,2010,€ 320000,110000
6902,Mahindra TUV 300 T8 AMT,2016,€ 730000,60000
6905,Ford Fusion 1.6 Duratec Petrol,2005,€ 120000,100000
6908,Honda City i-VTEC VX,2017,€ 950000,35000
6911,Maruti Wagon R VXI BS IV,2017,€ 350000,48000
6914,Maruti Esteem Vxi,2005,€ 100000,20000
6917,Maruti Wagon R VXI BS IV,2017,€ 350000,30000
6920,Maruti Wagon R VXI BSIII,2005,€ 80000,40000
6923,Hyundai Verna 1.6 VTVT,2013,€ 370000,60000
6926,Hyundai EON D Lite Plus,2012,€ 160000,70000
6929,Tata Sumo Victa EX 7/9 Str BSII,2009,€ 130000,120000
6932,Chevrolet Sail Hatchback 1.2 LS,2016,€ 250000,30000
6935,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,€ 270000,80000
6938,BMW X1 sDrive 20d xLine,2019,€ 2600000,9500
6941,Hyundai EON Era Plus,2013,€ 160000,80000
6944,Hyundai EON Magna Plus,2016,€ 229999,80000
6947,Mahindra Bolero Power Plus ZLX,2017,€ 750000,29000
6950,Chevrolet Optra Magnum 2.0 LS,2011,€ 195000,120000
6953,Toyota Etios Cross 1.2L G,2015,€ 320000,60000
6956,Mahindra Scorpio S7 140 BSIV,2018,€ 1100000,20000
6959,Datsun RediGO S,2016,€ 270000,22000
6962,Skoda Fabia 1.2 MPI Ambition Plus,2012,€ 300000,50000
6965,Chevrolet Beat Diesel LT,2012,€ 200000,50000
6968,Maruti Zen Estilo 1.1 LXI BSIII,2007,€ 120000,81366
6971,Maruti Esteem Vxi - BSIII,2006,€ 95000,110000
6974,Volkswagen Polo Petrol Comfortline 1.2L,2013,€ 400000,100000
6977,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2006,€ 229999,300000
6980,Mahindra KUV 100 mFALCON D75 K6,2016,€ 430000,20000
6983,Renault Fluence 1.5,2012,€ 300000,90000
6986,Fiat Linea Dynamic,2013,€ 350000,70000
6989,Renault Duster 110PS Diesel RxZ,2013,€ 450000,120000
6992,Renault KWID RXT,2016,€ 200000,53000
6995,Maruti Alto 800 LXI,2017,€ 250000,30000
6998,Maruti Swift Dzire 1.2 Vxi BSIV,2012,€ 368000,90000
7001,Maruti Swift Dzire 1.2 Vxi BSIV,2012,€ 368000,90000
7004,Toyota Innova 2.5 GX (Diesel) 7 Seater,2014,€ 650000,244000
7007,Mahindra Jeep CL 500 MDI,1997,€ 150000,120000
7010,Maruti Wagon R LXI DUO BS IV,2012,€ 180000,60000
7013,Hyundai Grand i10 1.2 Kappa Sportz Option,2017,€ 525000,15000
7016,Ford Endeavour 4x4 XLT,2005,€ 350000,150000
7019,Mahindra TUV 300 Plus P4,2018,€ 850000,30000
7022,Volkswagen Jetta 2.0 TDI Comfortline,2011,€ 350000,312000
7025,Maruti Esteem Lxi - BSIII,2007,€ 75000,54000
7028,Maruti Swift 1.3 VXi,2005,€ 160000,67000
7031,Maruti Swift LDI Optional,2017,€ 500000,40000
7034,Hyundai Santro Xing GLS,2008,€ 130000,100000
7037,Tata Zest Quadrajet 1.3 75PS XE,2015,€ 350000,100000
7040,Maruti Wagon R LXI,2005,€ 70000,80000
7043,Toyota Innova 2.5 G (Diesel) 7 Seater,2014,€ 750000,145000
7046,Honda Amaze VX i-DTEC,2013,€ 450000,53000
7049,Maruti Swift Dzire LDI,2015,€ 430000,73000
7052,Maruti SX4 VDI,2011,€ 260000,90000
7055,Maruti Swift VDI,2013,€ 370000,80000
7058,Chevrolet Aveo 1.4 CNG,2011,€ 229999,100000
7061,Ford Figo Diesel EXI,2011,€ 140000,90000
7064,Toyota Innova 2.5 G (Diesel) 7 Seater,2013,€ 700000,200000
7067,Hyundai Elite i20 Magna Plus BSIV,2020,€ 545000,7300
7070,Datsun RediGO T Option,2017,€ 200000,30000
7073,Tata Safari Storme VX,2015,€ 500000,120000
7076,Maruti Alto LXi,2008,€ 70000,90000
7079,Mahindra Thar 4X4,2013,€ 580000,25000
7082,Maruti Eeco 5 STR With AC Plus HTR CNG,2012,€ 160000,70000
7085,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,€ 450000,6000
7088,Maruti Alto LXi,2010,€ 160000,36000
7091,Maruti Ertiga SHVS ZDI Plus,2016,€ 760000,49000
7094,Hyundai EON Magna Optional,2015,€ 300000,22000
7097,Maruti Omni 5 Str STD LPG,1998,€ 50000,35000
7100,Mahindra Bolero 2011-2019 SLX,2019,€ 800000,24000
7103,Maruti Swift Dzire VDI,2018,€ 680000,20000
7106,Maruti 800 DUO AC LPG,2009,€ 85000,50000
7109,Toyota Innova Crysta 2.4 G MT BSIV,2016,€ 1300000,70000
7112,Maruti Swift VXI BSIV,2016,€ 500000,60000
7115,Audi Q5 2.0 TDI,2015,€ 3500000,35000
7118,Hyundai Accent GLX,2008,€ 145000,60000
7121,Mahindra Quanto C6,2013,€ 300000,60000
7124,Maruti Swift VDI Optional,2017,€ 600000,60000
7127,Maruti Swift Dzire VXI,2015,€ 400000,70000
7130,Hyundai Santro Xing XK eRLX EuroIII,2007,€ 130000,135000
7133,Maruti 800 AC BSII,2001,€ 45000,72539
7136,Maruti Baleno Zeta 1.2,2017,€ 641000,25000
7139,Maruti Swift Dzire VDI,2015,€ 650000,50000
7142,Ford Freestyle Titanium Diesel,2020,€ 784000,101
7145,Ford Figo Titanium,2020,€ 635000,101
7148,Ford Ecosport 1.5 Diesel Titanium,2020,€ 1000000,101
7151,Ford Figo 1.5D Titanium Opt MT,2015,€ 495000,52328
7154,Hyundai Santro Xing GLS,2013,€ 324000,30000
7157,Ford Endeavour 3.2 Titanium AT 4X4,2016,€ 2100000,91505
7160,Maruti Alto 800 LXI,2018,€ 200000,35000
7163,Maruti Swift Dzire VDI,2015,€ 320000,60000
7166,Hyundai EON Magna Optional,2015,€ 300000,20500
7169,Tata Indica Vista Quadrajet LX,2013,€ 180000,200000
7172,Toyota Innova 2.5 V Diesel 8-seater,2008,€ 500000,154000
7175,Toyota Etios VX,2011,€ 305000,120000
